14585A Exported Waveform
Sampling Period:0.4999987
Date:Wed Apr  7 11:57:29 2021
Time,Active Instrument A Channel 1 Voltage Avg,Active Instrument A Channel 1 Current Avg
70.9998154,8.15990924835205,0.108448259532452
71.4998141,8.15986633300781,0.108621016144753
71.9998128,8.15933513641357,0.111212484538555
72.4998115,8.15989112854004,0.108392365276814
72.9998102,8.15755081176758,0.119748644530773
73.4998089,8.15975761413574,0.108874030411243
73.9998076,8.15982913970947,0.108377568423748
74.4998063,8.15689468383789,0.123133331537247
74.999805,8.15428733825684,0.135254964232445
75.4998037,8.15953254699707,0.109446577727795
75.9998024,8.15975093841553,0.10837359726429
76.4998011,8.15971660614014,0.108578160405159
76.9997998,8.15929794311523,0.110628396272659
77.4997985,8.15958404541016,0.109032288193703
77.9997972,8.15774250030518,0.11800529062748
78.4997959,8.15962314605713,0.108750537037849
78.9997946,8.15737056732178,0.120058737695217
79.4997933,8.14995861053467,0.156108617782593
79.999792,8.15586757659912,0.126184046268463
80.4997907,8.15942096710205,0.108919180929661
80.9997894,8.15947532653809,0.10869786888361
81.4997881,8.15952110290527,0.108533926308155
81.9997868,8.15921878814697,0.11009655892849
82.4997855,8.15942573547363,0.109036706387997
82.9997842,8.15768909454346,0.117527522146702
83.4997829,8.1595344543457,0.108349427580833
83.9997816,8.15945625305176,0.108733639121056
84.4997803,8.15950679779053,0.108463540673256
84.999779,8.1587028503418,0.112530991435051
85.4997777,8.1594352722168,0.108752079308033
85.9997764,8.15948295593262,0.108422107994556
86.4997751,8.15945720672607,0.108567349612713
86.9997738,8.15703201293945,0.120324797928333
87.4997725,8.15928554534912,0.108995020389557
87.9997712,8.15921878814697,0.109324172139168
88.4997699,8.15937232971191,0.10857892781496
88.9997686,8.15720272064209,0.119435295462608
89.4997673,8.1500129699707,0.154477819800377
89.999766,8.15700244903564,0.119312845170498
90.4997647,8.15913963317871,0.109009087085724
90.9997634,8.1592378616333,0.108585186302662
91.4997621,8.15926074981689,0.108451314270496
91.9997608,8.15824699401855,0.1134332716465
92.4997595,8.15914821624756,0.108940832316875
92.9997582,8.15907859802246,0.109264396131039
93.4997569,8.1592435836792,0.108412019908428
93.9997556,8.15916538238525,0.108750350773335
94.4997543,8.15920639038086,0.108423419296741
94.999753,8.15916442871094,0.108562037348747
95.4997517,8.15901565551758,0.10938311368227
95.9997504,8.15920162200928,0.108479335904121
96.4997491,8.15915966033936,0.108490370213985
96.9997478,8.15882873535156,0.110037170350552
97.4997465,8.15914440155029,0.108436204493046
97.9997452,8.1589241027832,0.109563522040844
98.4997439,8.15917205810547,0.108359538018703
98.9997426,8.15699577331543,0.119226656854153
99.4997413,8.1496753692627,0.154678165912628
99.99974,8.15662097930908,0.119751945137978
100.4997387,8.15871047973633,0.109722644090652
100.9997374,8.15900993347168,0.108349196612835
101.4997361,8.15900039672852,0.108325265347958
101.9997348,8.15852737426758,0.110666915774345
102.4997335,8.15895080566406,0.108607120811939
102.9997322,8.15316581726074,0.137062355875969
103.4997309,8.15773963928223,0.113986015319824
103.9997296,8.15866374969482,0.109391808509827
104.4997283,8.15882587432861,0.108614645898342
104.999727,8.15887641906738,0.108354598283768
105.4997257,8.15866088867188,0.109394282102585
105.9997244,8.15883350372314,0.108418576419353
106.4997231,8.15877914428711,0.10862147808075
106.9997218,8.15835380554199,0.110849961638451
107.4997205,8.15875244140625,0.108758620917797
107.9997192,8.15692806243896,0.117802992463112
108.4997179,8.15875720977783,0.108561374247074
108.9997166,8.15700626373291,0.117482148110867
109.4997153,8.14971351623535,0.153001829981804
109.999714,8.15475940704346,0.127458140254021
110.4997127,8.15832138061523,0.11004950851202
110.9997114,8.15856075286865,0.108791537582874
111.4997101,8.15863418579102,0.108520328998566
111.9997088,8.15819835662842,0.110575914382935
112.4997075,8.15856075286865,0.108670450747013
112.9997062,8.15824604034424,0.110231123864651
113.4997049,8.15857124328613,0.108537748456001
113.9997036,8.158522605896,0.108787685632706
114.4997023,8.15856647491455,0.10852824896574
114.999701,8.15859031677246,0.108365818858147
115.4996997,8.15847682952881,0.108925379812717
115.9996984,8.15842819213867,0.109229400753975
116.4996971,8.15852832794189,0.108750931918621
116.9996958,8.15829467773438,0.109801143407822
117.4996945,8.15855503082275,0.108507096767426
117.9996932,8.15834903717041,0.109467081725597
118.4996919,8.15834617614746,0.109361618757248
118.9996906,8.15691089630127,0.116599388420582
119.4996893,8.14893436431885,0.155503317713737
119.999688,8.15508365631104,0.124374136328697
120.4996867,8.1582498550415,0.108992792665958
120.9996854,8.15760326385498,0.112220488488674
121.4996841,8.15830421447754,0.108630679547787
121.9996828,8.15810108184814,0.109774649143219
122.4996815,8.15811920166016,0.109495647251606
122.9996802,8.15813159942627,0.109456919133663
123.4996789,8.1581916809082,0.109242357313633
123.9996776,8.15824699401855,0.108767367899418
124.4996763,8.15823841094971,0.108750857412815
124.999675,8.15826511383057,0.108515441417694
125.4996737,8.15797996520996,0.109929442405701
125.9996724,8.15487384796143,0.125140398740768
126.4996711,8.15741634368896,0.112221159040928
126.9996698,8.1580924987793,0.108938589692116
127.4996685,8.15785026550293,0.110139042139053
127.9996672,8.15800189971924,0.109373688697815
128.4996659,8.15801239013672,0.10926927626133
128.9996646,8.15650939941406,0.116810187697411
129.4996633,8.14905738830566,0.152994558215141
129.999662,8.15334033966064,0.131092309951782
130.4996607,8.15781879425049,0.109230726957321
130.9996594,8.15782451629639,0.109167881309986
131.4996581,8.15800762176514,0.108421839773655
131.9996568,8.157958984375,0.108668059110641
132.4996555,8.15752124786377,0.110757134854794
132.9996542,8.15780162811279,0.10920699685812
133.4996529,8.15786170959473,0.109088778495789
133.9996516,8.1579418182373,0.108536630868912
134.4996503,8.15762805938721,0.11007047444582
134.999649,8.15792274475098,0.108640626072884
135.4996477,8.1578311920166,0.108963049948215
135.9996464,8.15770435333252,0.109543509781361
136.4996451,8.15670299530029,0.114264532923698
136.9996438,8.15782260894775,0.108813799917698
137.4996425,8.15754127502441,0.110123343765736
137.9996412,8.15769577026367,0.109335362911224
138.4996399,8.1578254699707,0.108633391559124
138.9996386,8.15641784667969,0.11564563959837
139.4996373,8.1479377746582,0.157140135765076
139.999636,8.1546630859375,0.123006165027618
140.4996347,8.15739631652832,0.109857819974422
140.9996334,8.157639503479,0.108792066574097
141.4996321,8.15646648406982,0.114503346383572
141.9996308,8.15766525268555,0.108481228351593
142.4996295,8.15736770629883,0.109978213906288
142.9996282,8.15664958953857,0.113642893731594
143.4996269,8.1564416885376,0.114191114902496
143.9996256,8.15747261047363,0.109150402247906
144.4996243,8.15761280059814,0.108522020280361
144.999623,8.15758419036865,0.108587570488453
145.4996217,8.15750694274902,0.108791537582874
145.9996204,8.15757179260254,0.108500570058823
146.4996191,8.15603637695313,0.116068750619888
146.9996178,8.15567016601563,0.117695808410645
147.4996165,8.15714645385742,0.110211461782455
147.9996152,8.15728664398193,0.109565727412701
148.4996139,8.15563201904297,0.117464788258076
148.9996126,8.15611171722412,0.115362703800201
149.4996113,8.14815425872803,0.154265969991684
149.99961,8.15300846099854,0.12951871752739
150.4996087,8.15721035003662,0.109003216028214
150.9996074,8.15726470947266,0.108770444989204
151.4996061,8.15723323822021,0.109063819050789
151.9996048,8.15664672851563,0.111820377409458
152.4996035,8.1569709777832,0.110110588371754
152.9996022,8.15728378295898,0.108540751039982
153.4996009,8.15710926055908,0.109363839030266
153.9995996,8.15709781646729,0.109269052743912
154.4995983,8.15723037719727,0.108627185225487
154.999597,8.15723705291748,0.108506575226784
155.4995957,8.15708923339844,0.109150066971779
155.9995944,8.15718650817871,0.108590140938759
156.4995931,8.15709590911865,0.109091348946095
156.9995918,8.1570348739624,0.109302699565887
157.4995905,8.15671443939209,0.110835842788219
157.9995892,8.15714740753174,0.108539149165154
158.4995879,8.15485191345215,0.119593285024166
158.9995866,8.15600681304932,0.114033788442612
159.4995853,8.14809131622314,0.152679860591888
159.999584,8.15548038482666,0.115644209086895
160.4995827,8.15683555603027,0.109244346618652
160.9995814,8.15692138671875,0.108793348073959
161.4995801,8.15667629241943,0.110036060214043
161.9995788,8.15567874908447,0.114887900650501
162.4995775,8.1569356918335,0.1086495667696
162.9995762,8.15693664550781,0.108510859310627
163.4995749,8.15483283996582,0.11885442584753
163.9995736,8.15693759918213,0.108490347862244
164.4995723,8.15680885314941,0.10910876840353
164.999571,8.1569299697876,0.108421958982944
165.4995697,8.15679836273193,0.108980976045132
165.9995684,8.15689659118652,0.10840130597353
166.4995671,8.1564416885376,0.110582083463669
166.9995658,8.15534687042236,0.116040326654911
167.4995645,8.15682411193848,0.108653448522091
167.9995632,8.15682315826416,0.108644269406796
168.4995619,8.1567325592041,0.109193556010723
168.9995606,8.15599727630615,0.112925335764885
169.4995593,8.14765930175781,0.153631627559662
169.999558,8.152268409729,0.130036801099777
170.4995567,8.15651988983154,0.109205350279808
170.9995554,8.15660667419434,0.108799710869789
171.4995541,8.15637969970703,0.109962463378906
171.9995528,8.15651607513428,0.109284803271294
172.4995515,8.15663814544678,0.108712300658226
172.9995502,8.15663051605225,0.108614601194859
173.4995489,8.1563720703125,0.109767481684685
173.9995476,8.15653896331787,0.108829870820045
174.4995463,8.15646648406982,0.109323732554913
174.999545,8.15657615661621,0.108688898384571
175.4995437,8.15650653839111,0.1089703515172
175.9995424,8.15636539459229,0.109633550047874
176.4995411,8.15623664855957,0.11016721278429
176.9995398,8.15639972686768,0.109337292611599
177.4995385,8.15653038024902,0.108685277402401
177.9995372,8.15655040740967,0.108466736972332
178.4995359,8.15627193450928,0.109658591449261
178.9995346,8.15581893920898,0.111974537372589
179.4995333,8.14725303649902,0.154041856527328
179.999532,8.1509370803833,0.134995490312576
180.4995307,8.15618133544922,0.109320871531963
180.9995294,8.15628147125244,0.108851127326488
181.4995281,8.15606594085693,0.109938688576221
181.9995268,8.15633010864258,0.108649305999279
182.4995255,8.15624332427979,0.109016470611095
182.9995242,8.15630722045898,0.108709268271923
183.4995229,8.15444755554199,0.117844842374325
183.9995216,8.15629959106445,0.108562774956226
184.4995203,8.15629959106445,0.108641289174557
184.999519,8.15617656707764,0.109122790396214
185.4995177,8.15616321563721,0.109100468456745
185.9995164,8.1562614440918,0.108627840876579
186.4995151,8.15597152709961,0.109939619898796
186.9995138,8.15619373321533,0.108798317611217
187.4995125,8.15606498718262,0.109293632209301
187.9995112,8.15621376037598,0.108565866947174
188.4995099,8.15368843078613,0.120895229279995
188.9995086,8.15565872192383,0.111070394515991
189.4995073,8.14688968658447,0.15417742729187
189.999506,8.151291847229,0.131741508841515
190.4995047,8.15595054626465,0.10892178863287
190.9995034,8.15602588653564,0.108668826520443
191.4995021,8.1556453704834,0.11056811362505
191.9995008,8.15599250793457,0.108792334794998
192.4994995,8.15598201751709,0.108990475535393
192.9994982,8.15600872039795,0.108742184937
193.4994969,8.15590381622314,0.109309211373329
193.9994956,8.15597629547119,0.108799807727337
194.4994943,8.15603542327881,0.108500264585018
194.999493,8.15586376190186,0.109249666333199
195.4994917,8.15584850311279,0.109279543161392
195.9994904,8.15597343444824,0.108607470989227
196.4994891,8.15565490722656,0.109998278319836
196.9994878,8.15585708618164,0.108933262526989
197.4994865,8.15579223632813,0.109240330755711
197.9994852,8.15590381622314,0.108647808432579
198.4994839,8.1540060043335,0.117997743189335
198.9994826,8.15562629699707,0.109797962009907
199.4994813,8.14656066894531,0.154362350702286
199.99948,8.15203952789307,0.126441061496735
200.4994787,8.15555000305176,0.109194330871105
200.9994774,8.15566921234131,0.108679719269276
201.4994761,8.15531826019287,0.110518500208855
201.9994748,8.15562152862549,0.108818627893925
202.4994735,8.15568542480469,0.108601845800877
202.9994722,8.15556240081787,0.109136559069157
203.4994709,8.15548229217529,0.10954611748457
203.9994696,8.15566539764404,0.108535699546337
204.4994683,8.15565395355225,0.108567915856838
204.999467,8.15559387207031,0.108806438744068
205.4994657,8.15527534484863,0.110280431807041
205.9994644,8.15558910369873,0.108658537268639
206.4994631,8.15532302856445,0.109983198344707
206.9994618,8.15300846099854,0.121265858411789
207.4994605,8.15550422668457,0.108802951872349
207.9994592,8.15540027618408,0.109419658780098
208.4994579,8.15534591674805,0.109555996954441
208.9994566,8.15547466278076,0.108860418200493
209.4994553,8.14661884307861,0.15251761674881
209.999454,8.14956855773926,0.137075960636139
210.4994527,8.15512466430664,0.109918422996998
210.9994514,8.15530872344971,0.109124317765236
211.4994501,8.15523338317871,0.109581582248211
211.9994488,8.15453815460205,0.112767949700356
212.4994475,8.15539264678955,0.108542539179325
212.9994462,8.15525722503662,0.109192557632923
213.4994449,8.15519046783447,0.109449528157711
213.9994436,8.15534591674805,0.108724169433117
214.4994423,8.15533256530762,0.108633518218994
214.999441,8.15531349182129,0.108552947640419
215.4994397,8.15508842468262,0.109731808304787
215.9994384,8.15535545349121,0.108429916203022
216.4994371,8.15529346466064,0.108757831156254
216.9994358,8.15498352050781,0.110217452049255
217.4994345,8.15525436401367,0.108793541789055
217.9994332,8.1551513671875,0.10911762714386
218.4994319,8.15509700775146,0.109396860003471
218.9994306,8.15522003173828,0.108735829591751
219.4994293,8.14619445800781,0.153235405683517
219.999428,8.15040016174316,0.131537258625031
220.4994267,8.15490436553955,0.109490439295769
220.9994254,8.15504455566406,0.108760684728622
221.4994241,8.1550817489624,0.108642295002937
221.9994228,8.15475749969482,0.110195860266685
222.4994215,8.15500831604004,0.108922779560089
222.9994202,8.1550760269165,0.108594730496407
223.4994189,8.15476608276367,0.110125310719013
223.9994176,8.15506935119629,0.108647905290127
224.4994163,8.15504932403564,0.108592130243778
224.999415,8.15499401092529,0.108735300600529
225.4994137,8.15491199493408,0.109111912548542
225.9994124,8.15488338470459,0.10919988155365
226.4994111,8.15481090545654,0.109471708536148
226.9994098,8.15463733673096,0.110219419002533
227.4994085,8.15492820739746,0.108677566051483
227.9994072,8.15497970581055,0.108482234179974
228.4994059,8.15419960021973,0.112339869141579
228.9994046,8.15375518798828,0.11421026289463
229.4994033,8.14584255218506,0.153266713023186
229.999402,8.14934539794922,0.135023102164268
230.4994007,8.1546688079834,0.10896971821785
230.9993994,8.15464305877686,0.10921934992075
231.4993981,8.15474891662598,0.108782306313515
231.9993968,8.15444660186768,0.110186010599136
232.4993955,8.15474796295166,0.108607426285744
232.9993942,8.15470027923584,0.108846969902515
233.4993929,8.15451908111572,0.10965833067894
233.9993916,8.15259265899658,0.118881396949291
234.4993903,8.15468120574951,0.108604706823826
234.999389,8.15462303161621,0.108847096562386
235.4993877,8.15454578399658,0.109174557030201
235.9993864,8.15450191497803,0.109456151723862
236.4993851,8.15464687347412,0.108685426414013
236.9993838,8.15428352355957,0.110395014286041
237.4993825,8.15462207794189,0.108637407422066
237.9993812,8.15460777282715,0.108651921153069
238.4993799,8.15446376800537,0.10927502810955
238.9993786,8.15445327758789,0.109409287571907
239.4993773,8.14573860168457,0.152300849556923
239.999376,8.14965343475342,0.132044926285744
240.4993747,8.15433025360107,0.109114602208138
240.9993734,8.15428829193115,0.109346657991409
241.4993721,8.15442657470703,0.108601294457912
241.9993708,8.1541051864624,0.110161520540714
242.4993695,8.15440940856934,0.108612030744553
242.9993682,8.15436363220215,0.108724221587181
243.4993669,8.15437698364258,0.108552277088165
243.9993656,8.15406227111816,0.110095724463463
244.4993643,8.15437126159668,0.108565255999565
244.999363,8.15436363220215,0.108564108610153
245.4993617,8.1542501449585,0.109118051826954
245.9993604,8.15429782867432,0.10876277089119
246.4993591,8.15423011779785,0.109122171998024
246.9993578,8.15383625030518,0.111016981303692
247.4993565,8.15430927276611,0.108617156744003
247.9993552,8.15426635742188,0.108785718679428
248.4993539,8.15429210662842,0.108653396368027
248.9993526,8.15392971038818,0.110383160412312
249.4993513,8.14576244354248,0.15069679915905
249.99935,8.14953231811523,0.131209194660187
250.4993487,8.15401363372803,0.109183952212334
250.9993474,8.15406703948975,0.109081968665123
251.4993461,8.15401840209961,0.109131462872028
251.9993448,8.15380477905273,0.110090263187885
252.4993435,8.15407562255859,0.108731910586357
252.9993422,8.15408134460449,0.108685910701752
253.4993409,8.1540699005127,0.108666345477104
253.9993396,8.15380668640137,0.109909825026989
254.4993383,8.15406036376953,0.108582764863968
254.999337,8.15398502349854,0.108867429196835
255.4993357,8.15386199951172,0.109506331384182
255.9993344,8.15401554107666,0.108704157173634
256.4993331,8.1526985168457,0.11512702703476
256.9993318,8.1536111831665,0.110411554574966
257.4993305,8.15396785736084,0.108767345547676
257.9993292,8.15395069122314,0.108797989785671
258.4993279,8.15395259857178,0.108714260160923
258.9993266,8.15362453460693,0.110227219760418
259.4993253,8.1453800201416,0.150912880897522
259.999324,8.14730167388916,0.140475168824196
260.4993227,8.1535701751709,0.109493620693684
260.9993214,8.15375423431396,0.108755879104137
261.4993201,8.15287113189697,0.11328636854887
261.9993188,8.15312576293945,0.111700065433979
262.4993175,8.15377998352051,0.108640320599079
262.9993162,8.15374088287354,0.108706511557102
263.4993149,8.15373039245605,0.108681611716747
263.9993136,8.15345287322998,0.110117368400097
264.4993123,8.1537561416626,0.108593620359898
264.999311,8.15371513366699,0.108744636178017
265.4993097,8.15361022949219,0.109104976058006
265.9993084,8.15367126464844,0.108696460723877
266.4993071,8.15365695953369,0.108764961361885
266.9993058,8.15161323547363,0.118737705051899
267.4993045,8.15362167358398,0.108730159699917
267.9993032,8.15359306335449,0.108775191009045
268.4993019,8.15359401702881,0.108721911907196
268.9993006,8.15191173553467,0.116910427808762
269.4992993,8.14512729644775,0.150273784995079
269.999298,8.14664077758789,0.14193856716156
270.4992967,8.15326404571533,0.109343908727169
270.9992954,8.15330696105957,0.109205827116966
271.4992941,8.15343570709229,0.108551725745201
271.9992928,8.15221881866455,0.114656753838062
272.4992915,8.15340995788574,0.108617909252644
272.9992902,8.15334796905518,0.108911268413067
273.4992889,8.15338134765625,0.108698040246964
273.9992876,8.15140056610107,0.118458166718483
274.4992863,8.15323638916016,0.109287939965725
274.999285,8.15332221984863,0.108833841979504
275.4992837,8.1532678604126,0.109198920428753
275.9992824,8.15333080291748,0.108749218285084
276.4992811,8.15336513519287,0.108635410666466
276.9992798,8.15271949768066,0.111698843538761
277.4992785,8.15335941314697,0.108450166881084
277.9992772,8.1533145904541,0.108693830668926
278.4992759,8.15332698822021,0.108568251132965
278.9992746,8.15099716186523,0.11995642632246
279.4992733,8.14512920379639,0.148722410202026
279.999272,8.14638328552246,0.141596108675003
280.4992707,8.15290260314941,0.109489269554615
280.9992694,8.15305519104004,0.108813360333443
281.4992681,8.15305805206299,0.108730249106884
281.9992668,8.15262508392334,0.110962577164173
282.4992655,8.15308094024658,0.108656160533428
282.9992642,8.15307426452637,0.108640357851982
283.4992629,8.15310001373291,0.108562640845776
283.9992616,8.15127754211426,0.117502182722092
284.4992603,8.15290260314941,0.10937462747097
284.999259,8.15299129486084,0.108893372118473
285.4992577,8.15293979644775,0.10916756093502
285.9992564,8.15301990509033,0.108818039298058
286.4992551,8.15302753448486,0.108624830842018
286.9992538,8.15268516540527,0.110276982188225
287.4992525,8.1528148651123,0.109513141214848
287.9992512,8.15293598175049,0.108896926045418
288.4992499,8.15292549133301,0.108802489936352
288.9992486,8.15268230438232,0.109847731888294
289.4992473,8.14512729644775,0.147272601723671
289.999246,8.14669132232666,0.138555377721786
290.4992447,8.15259838104248,0.109462447464466
290.9992434,8.15275382995605,0.108942836523056
291.4992421,8.15267848968506,0.109355919063091
291.9992408,8.15250492095947,0.110184624791145
292.4992395,8.15261650085449,0.109454050660133
292.9992382,8.1527681350708,0.108833059668541
293.4992369,8.15279483795166,0.108643785119057
293.9992356,8.1525936126709,0.109530508518219
294.4992343,8.15273666381836,0.10874255746603
294.999233,8.15261077880859,0.109291136264801
295.4992317,8.15266609191895,0.10915058106184
295.9992304,8.15268516540527,0.108962826430798
296.4992291,8.15274429321289,0.108614504337311
296.9992278,8.15240001678467,0.110248014330864
297.4992265,8.15255928039551,0.109307646751404
297.9992252,8.15268230438232,0.108722761273384
298.4992239,8.1527156829834,0.108470745384693
298.9992226,8.15246200561523,0.109669968485832
299.4992213,8.14493370056152,0.146926715970039
299.99922,8.14451026916504,0.148103356361389
300.4992187,8.15233898162842,0.109221160411835
300.9992174,8.15237236022949,0.109257720410824
301.4992161,8.15249919891357,0.108705416321754
301.9992148,8.1522970199585,0.109732128679752
302.4992135,8.15214729309082,0.110313482582569
302.9992122,8.15243816375732,0.108852028846741
303.4992109,8.15247440338135,0.108541570603848
303.9992096,8.15222072601318,0.109838552772999
304.4992083,8.1524543762207,0.108614958822727
304.999207,8.15231895446777,0.109242022037506
305.4992057,8.15234088897705,0.108962908387184
305.9992044,8.15235137939453,0.108879029750824
306.4992031,8.15243911743164,0.108572639524937
306.9992018,8.15234088897705,0.109031900763512
307.4992005,8.15205478668213,0.110233500599861
307.9991992,8.15218257904053,0.109492659568787
308.4991979,8.1523380279541,0.108662150800228
308.9991966,8.15097808837891,0.115572199225426
309.4991953,8.14381885528564,0.150447875261307
309.999194,8.14451026916504,0.146340951323509
310.4991927,8.15182971954346,0.110162675380707
310.9991914,8.15202045440674,0.1092893704772
311.4991901,8.15214920043945,0.108735889196396
311.9991888,8.15212345123291,0.108868360519409
312.4991875,8.1519193649292,0.109883792698383
312.9991862,8.15062713623047,0.116170905530453
